"SubjectCode","CourseNumber","CourseUniqueId","CLODescription","ProcessDate","TermCode","SortOrder"
"ACC","105","108289ACC","3902.15.List and describe the tax reporting requirements of specific types of business organizations.  (XV)","2023-11-29","4236","15"
"ACC","109","108290ACC","4206.1.Explain users' needs for accounting information. (I)","2023-11-29","4236","1"
"ACC","109","108290ACC","4206.2.Describe transaction analysis and recordkeeping systems of accounting. (II)","2023-11-29","4236","2"
"ACC","109","108290ACC","4206.3.Compare and contrast managerial and financial accounting. (III)","2023-11-29","4236","3"
"ACC","109","108290ACC","4206.4.Identify internal controls needed in accounting systems. (IV)","2023-11-29","4236","4"
"ACC","109","108290ACC","4206.5.Describe the components of a balance sheet, income statement, statement of owners' equity and statement of cash flows. (V)","2023-11-29","4236","5"
"ACC","109","108290ACC","4206.6.Identify procedures used to perform financial statement analysis. (V)","2023-11-29","4236","6"
"ACC","109","108290ACC","4206.7.Define and exemplify the behavior of costs. (VI)","2023-11-29","4236","7"
"ACC","109","108290ACC","4206.8.Analyze the profitability of a product through cost-volume- profit analysis. (VI)","2023-11-29","4236","8"
"ACC","109","108290ACC","4206.9.Explain the importance of forecasting and budgeting in a business organization. (VI)","2023-11-29","4236","9"
"ACC","109","108290ACC","4206.10.Describe taxes that affect business organizations. (VII)","2023-11-29","4236","10"
"ACC","110","108291ACC","4186.1.Identify and explain basic concepts and processes of an accounting system. (I)","2023-11-29","4236","1"
"ACC","110","108291ACC","4186.2.Define and recognize commonly used accounts. (I)","2023-11-29","4236","2"
"ACC","110","108291ACC","4186.3.Describe the use of specialized journals and subsidiary ledgers in a computerized accounting system. (I)","2023-11-29","4236","3"
"ACC","110","108291ACC","4186.4.Prepare balance sheets, income statements, statements of cash flow, and statements of equity for selected enterprises. (II)","2023-11-29","4236","4"
"ACC","110","108291ACC","4186.5.Analyze common transactions and explain their impact on the financial systems. (I-III)","2023-11-29","4236","5"
"ACC","110","108291ACC","4186.6.Explain the major factors involved in the internal and external decision making processes. (II)","2023-11-29","4236","6"
"ACC","110","108291ACC","4186.7.Compare and contrast a periodic and a perpetual inventory system. (III)","2023-11-29","4236","7"
"ACC","110","108291ACC","4186.8.Explain the purpose and impact of taking a physical inventory of merchandise in a selected organization and describe the impact of various costing techniques used to quantify inventory in dollars.(III)","2023-11-29","4236","8"
"ACC","110","108291ACC","4186.9.Use a schedule of accounts receivable and accounts payable. (III)","2023-11-29","4236","9"
"ACC","110","108291ACC","4186.10.Perform payroll tax and withholding calculations. (III)","2023-11-29","4236","10"
"ACC","110","108291ACC","4186.11.Explain how, where, and when payroll liabilities are paid.(III)","2023-11-29","4236","11"
"ACC","110","108291ACC","4186.12.Explain the purpose and use of a Fixed Asset Ledger. (III)","2023-11-29","4236","12"
"ACC","110","108291ACC","4186.13.Identify and describe characteristics of a reliable internal control system. (III)","2023-11-29","4236","13"
"ACC","110","108291ACC","4186.14.Reconcile a bank statement.(III)","2023-11-29","4236","14"
"ACC","110","108291ACC","4186.15.Reconcile a bank statement.(III)","2023-11-29","4236","15"
"ACC","215","108298ACC","4196.1.Explain the growth and importance of the government and not-for-profitsectors of the economy. (I)","2023-11-29","4236","1"
"ACC","215","108298ACC","4196.2.Compare accounting for profit organizations with governmental and not-for-profit organizations. (I)","2023-11-29","4236","2"
"ACC","215","108298ACC","4196.3.Identify and describe the authoritative sources of accounting principles and the reporting standards for governmental and not-for-profit organizations. (I)","2023-11-29","4236","3"
"ACC","215","108298ACC","4196.4.Compare and contrast the features of cash basis, accrual basis, and modified accrual basis used by governmental units. (II)","2023-11-29","4236","4"
"ACC","215","108298ACC","4196.5.Identify the major fund types in governmental accounting and describe their functions. (III)","2023-11-29","4236","5"
"ACC","215","108298ACC","4196.6.Identify and describe the account groups used in governmental accounting and the relationship between the funds and account groups. (III)","2023-11-29","4236","6"
"ACC","215","108298ACC","4196.7.Identify and explain the financial statements used by each fund and account group. (III)","2023-11-29","4236","7"
"ACC","215","108298ACC","4196.8.Explain and prepare budgetary, operating , and closing entries for a governmental unit. (IV)","2023-11-29","4236","8"
"ACC","215","108298ACC","4196.9.Describe the use of control and subsidiary accounts. (V)","2023-11-29","4236","9"
"ACC","215","108298ACC","4196.10.Explain and record the use of encumbrances in the accounts. (VI)","2023-11-29","4236","10"
"ACC","215","108298ACC","4196.11.Identify methods of handling uncollectible property taxes and explain the purpose of lines and the accounting for them. (VII)","2023-11-29","4236","11"
"ACC","215","108298ACC","4196.12.Identify and prepare types of interfund transactions. (VIII)","2023-11-29","4236","12"
"ACC","215","108298ACC","4196.13.Describe reasons for a budget revision. (IX)","2023-11-29","4236","13"
"ACC","215","108298ACC","4196.14.Explain the governmental accounting procedures for fixed assets, inventories, and prepaid expenses. (X)","2023-11-29","4236","14"
"ACC","215","108298ACC","4196.15.Explain how Capital Projects Funds are used, and prepare journal entries and financial statements for these funds. (XI)","2023-11-29","4236","15"
"ACC","215","108298ACC","4196.16.Explain how the General Fixed Assests Account Group and the General Long-Term Group are used and the relationship between these account groups; prepare journal entries and financial statements used. (XII)","2023-11-29","4236","16"
"ACC","215","108298ACC","4196.17.Describe Debt Service Funds and prepare journal entries and financial statemetns for these funds. (XIII)","2023-11-29","4236","17"
"ACC","215","108298ACC","4196.18.Describe special assessments, service assessmemts, and capital improvements assessments. (XIV)","2023-11-29","4236","18"
"ACC","215","108298ACC","4196.19.Describe journal entries and financial statements for special assessments. (XIV)","2023-11-29","4236","19"
"ACC","215","108298ACC","4196.20.Describe Agency Funds and prepare journal entries and financial statements for these funds. (XV)","2023-11-29","4236","20"
"ACC","215","108298ACC","4196.21.Describe Internal Service Funds and prepare journal entries and financial statements for these funds. (XV)","2023-11-29","4236","21"
"ACC","215","108298ACC","4196.22.Describe Enterprise Funds and propare journal entries and financial statements for these funds. (XV)","2023-11-29","4236","22"
"ACC","215","108298ACC","4196.23.Identify the basic components of a comprehensive annual financial report (CAFR), explain how it is prepared, and identify the required statistical tables. (XVI)","2023-11-29","4236","23"
"ACC","215","108298ACC","4196.24.List the combined financial statements included in the CAFR and explain the relationship between individual fund statements and combined financial statements. (XVI)","2023-11-29","4236","24"
"ACC","215","108298ACC","4196.25.Explain the purpose of single audits and explain how they differ from traditional audits. (XVII)","2023-11-29","4236","25"
"ACC","215","108298ACC","4196.26.Describe the principal types of budgets, compare the different approaches to budgeting, and list the steps involved in budget preparation. (XX)","2023-11-29","4236","26"
"ACC","215","108298ACC","4196.27.Explain the preparation of a revenue forecast and the use of trend analysis in predicting future revenues. (XXI)","2023-11-29","4236","27"
"ACC","215","108298ACC","4196.28.Describe the use of flexible budgets. (XXII)","2023-11-29","4236","28"
"ACC","215","108298ACC","4196.29.Contrast the terms, planning and control. (XXIII)","2023-11-29","4236","29"
"ACC","215","108298ACC","4196.30.Explain the importance of a sound internal control system and describe its characteristics. (XXIV)","2023-11-29","4236","30"
"ACC","230","108299ACC","4162.1.Explain internal and external users' need for accounting information. (I)","2023-11-29","4236","1"
"ACC","230","108299ACC","4162.2.Identify key accounting organizations and explain their role in business. (II)","2023-11-29","4236","2"
"ACC","230","108299ACC","4162.3.Explain the development and significance of generally accepted accounting principles (GAAP). (II)","2023-11-29","4236","3"
"ACC","230","108299ACC","4162.4.Describe current GAAP concepts. (II)","2023-11-29","4236","4"
"ACC","230","108299ACC","4162.5.Describe the role of auditing in business. (III)","2023-11-29","4236","5"
"ACC","230","108299ACC","4162.6.Use the basic accounting equation to analyze transactions. (IV)","2023-11-29","4236","6"
"ACC","230","108299ACC","4162.7.Describe the difference between the accrual and the cash basis of accounting. (IV)","2023-11-29","4236","7"
"ACC","230","108299ACC","4162.8.Identify and explain the components of an annual report. (V)","2023-11-29","4236","8"
"ACC","230","108299ACC","4162.9.Analyze the individual components of a balance sheet, income statement, owners' equity, and statement of cash flows. (V)","2023-11-29","4236","9"
"ACC","230","108299ACC","4162.10.Cite the sources and references external users need to analyze business organizations. (VI)","2023-11-29","4236","10"
"ACC","230","108299ACC","4162.11.Identify procedures used to analyze a set of financial statements for an organization. (VI)","2023-11-29","4236","11"
"ACC","230","108299ACC","4162.12.Practice and apply skills in oral and written communication and teamwork to analyzing and presenting accounting information. (I, II, III, IV, V, VI)","2023-11-29","4236","12"
"ACC","240","108300ACC","4162.1.Compare and contrast managerial and financial accounting. (I)","2023-11-29","4236","1"
"ACC","240","108300ACC","4162.2.Describe the changing business environment and its effects on managerial accounting, including the role of the value chain and the supply chain. (I)","2023-11-29","4236","2"
"ACC","240","108300ACC","4162.3.Describe the activities of planning, evaluating, controlling, and decision-making. (I)","2023-11-29","4236","3"
"ACC","240","108300ACC","4162.4.Define cost terms and classifications. (I)","2023-11-29","4236","4"
"ACC","240","108300ACC","4162.5.Describe the flow of costs. (II)","2023-11-29","4236","5"
"ACC","240","108300ACC","4162.6.Contrast traditional, activity-based, and newly-developed costing systems. (II)","2023-11-29","4236","6"
"ACC","240","108300ACC","4162.7.Compute product costs using traditional, activity-based, and newly-developed costing systems. (II)","2023-11-29","4236","7"
"ACC","240","108300ACC","4162.8.Analyze the behavior of costs and the profitability of a product through cost-volume-profit analysis. (II)","2023-11-29","4236","8"
"ACC","240","108300ACC","4162.9.Describe the need for operational and capital budgets, and explain the use of budgets for decision-making. (II)","2023-11-29","4236","9"
"ACC","240","108300ACC","4162.10.Explain how an organization controls costs through the use of financial and nonfinancial performance measures, including the balanced scorecard and theory of constraints. (II)","2023-11-29","4236","10"
"ACC","240","108300ACC","4162.11.Explain how an organization manages price, cost, and quality issues. (II)","2023-11-29","4236","11"
"ACC","240","108300ACC","4162.12.Practice and apply skills in oral and written communication, problem solving and teamwork to analyzing and presenting accounting information. (I, II)","2023-11-29","4236","12"
"ACC","250","108301ACC","4186.1.Define the accounting equation. (I)","2023-11-29","4236","1"
"ACC","250","108301ACC","4186.2.Analyze business transactions and record transactions in journals, using debit and credits. (II)","2023-11-29","4236","2"
